event,arg,line,offset,opcode,locals
opcode,,1668,40,POP_JUMP_IF_FALSE,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined"")}"
line,,1671,62,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined"")}"
opcode,,1671,62,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined"")}"
opcode,,1671,64,LOAD_METHOD,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined"")}"
opcode,,1671,66,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined"")}"
opcode,,1671,68,CALL_METHOD,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined"")}"
call,,1553,-1,<0>,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined"")}"
line,,1559,0,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined"")}"
opcode,,1559,0,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined"")}"
opcode,,1559,2,LOAD_METHOD,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined"")}"
opcode,,1559,4,LOAD_GLOBAL,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined"")}"
opcode,,1559,6,LOAD_FAST,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined"")}"
opcode,,1559,8,CALL_FUNCTION,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined"")}"
opcode,,1559,10,CALL_METHOD,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined"")}"
call,,743,-1,<0>,{'exc_class_or_code': <class 'NameError'>}
line,,756,0,LOAD_GLOBAL,{'exc_class_or_code': <class 'NameError'>}
opcode,,756,0,LOAD_GLOBAL,{'exc_class_or_code': <class 'NameError'>}
opcode,,756,2,LOAD_FAST,{'exc_class_or_code': <class 'NameError'>}
opcode,,756,4,LOAD_GLOBAL,{'exc_class_or_code': <class 'NameError'>}
opcode,,756,6,CALL_FUNCTION,{'exc_class_or_code': <class 'NameError'>}
opcode,,756,8,POP_JUMP_IF_FALSE,{'exc_class_or_code': <class 'NameError'>}
line,,766,64,LOAD_FAST,{'exc_class_or_code': <class 'NameError'>}
opcode,,766,64,LOAD_FAST,{'exc_class_or_code': <class 'NameError'>}
opcode,,766,66,STORE_FAST,{'exc_class_or_code': <class 'NameError'>}
line,,768,68,LOAD_GLOBAL,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,768,68,LOAD_GLOBAL,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,768,70,LOAD_FAST,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,768,72,LOAD_GLOBAL,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,768,74,CALL_FUNCTION,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,768,76,POP_JUMP_IF_FALSE,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
line,,775,92,LOAD_GLOBAL,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,775,92,LOAD_GLOBAL,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,775,94,LOAD_FAST,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,775,96,LOAD_GLOBAL,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,775,98,CALL_FUNCTION,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,775,100,POP_JUMP_IF_TRUE,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
line,,782,120,LOAD_GLOBAL,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,782,120,LOAD_GLOBAL,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,782,122,LOAD_FAST,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,782,124,LOAD_GLOBAL,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,782,126,CALL_FUNCTION,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,782,128,POP_JUMP_IF_FALSE,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
line,,785,140,LOAD_FAST,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,785,140,LOAD_FAST,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,785,142,LOAD_CONST,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,785,144,BUILD_TUPLE,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,785,146,RETURN_VALUE,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
return,"(<class 'NameError'>, None)",785,146,RETURN_VALUE,"{'exc_class_or_code': <class 'NameError'>, 'exc_class': <class 'NameError'>}"
opcode,,1559,12,UNPACK_SEQUENCE,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined"")}"
opcode,,1559,14,STORE_FAST,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined"")}"
opcode,,1559,16,STORE_FAST,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined""), 'exc_class': <class 'NameError'>}"
line,,1560,18,LOAD_GLOBAL,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined""), 'exc_class': <class 'NameError'>, 'code': None}"
opcode,,1560,18,LOAD_GLOBAL,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined""), 'exc_class': <class 'NameError'>, 'code': None}"
opcode,,1560,20,LOAD_ATTR,"{'self': <Flask 'hello'>, 'e': NameError(""name 'ListNode' is not defined""), 'exc_class': <class 'NameError'>, 'code': None}"
call,,308,-1,<0>,"{'self': proxy __getattr__, 'instance': <Request 'http://localhost:5000/submit' [POST]>, 'owner': <class 'werkzeug.local.LocalProxy'>}"
line,,309,0,LOAD_FAST,"{'self': proxy __getattr__, 'instance': <Request 'http://localhost:5000/submit' [POST]>, 'owner': <class 'werkzeug.local.LocalProxy'>}"
opcode,,309,0,LOAD_FAST,"{'self': proxy __getattr__, 'instance': <Request 'http://localhost:5000/submit' [POST]>, 'owner': <class 'werkzeug.local.LocalProxy'>}"
opcode,,309,2,LOAD_CONST,"{'self': proxy __getattr__, 'instance': <Request 'http://localhost:5000/submit' [POST]>, 'owner': <class 'werkzeug.local.LocalProxy'>}"
opcode,,309,4,COMPARE_OP,"{'self': proxy __getattr__, 'instance': <Request 'http://localhost:5000/submit' [POST]>, 'owner': <class 'werkzeug.local.LocalProxy'>}"
opcode,,309,6,POP_JUMP_IF_FALSE,"{'self': proxy __getattr__, 'instance': <Request 'http://localhost:5000/submit' [POST]>, 'owner': <class 'werkzeug.local.LocalProxy'>}"
line,,315,28,SETUP_FINALLY,"{'self': proxy __getattr__, 'instance': <Request 'http://localhost:5000/submit' [POST]>, 'owner': <class 'werkzeug.local.LocalProxy'>}"
opcode,,315,28,SETUP_FINALLY,"{'self': proxy __getattr__, 'instance': <Request 'http://localhost:5000/submit' [POST]>, 'owner': <class 'werkzeug.local.LocalProxy'>}"
line,,316,30,LOAD_FAST,"{'self': proxy __getattr__, 'instance': <Request 'http://localhost:5000/submit' [POST]>, 'owner': <class 'werkzeug.local.LocalProxy'>}"
opcode,,316,30,LOAD_FAST,"{'self': proxy __getattr__, 'instance': <Request 'http://localhost:5000/submit' [POST]>, 'owner': <class 'werkzeug.local.LocalProxy'>}"
opcode,,316,32,LOAD_METHOD,"{'self': proxy __getattr__, 'instance': <Request 'http://localhost:5000/submit' [POST]>, 'owner': <class 'werkzeug.local.LocalProxy'>}"
opcode,,316,34,CALL_METHOD,"{'self': proxy __getattr__, 'instance': <Request 'http://localhost:5000/submit' [POST]>, 'owner': <class 'werkzeug.local.LocalProxy'>}"
call,,509,-1,<0>,"{'get_name': operator.attrgetter('request'), 'local': <ContextVar name='flask.request_ctx' at 0x7fa3682c4e00>, 'unbound_message': 'Working outside of request context.\n\nThis typically means that you attempted to use functionality that needed\nan active HTTP request. Consult the documentation on testing for\ninformation about how to avoid this problem.'}"
line,,510,0,SETUP_FINALLY,"{'get_name': operator.attrgetter('request'), 'local': <ContextVar name='flask.request_ctx' at 0x7fa3682c4e00>, 'unbound_message': 'Working outside of request context.\n\nThis typically means that you attempted to use functionality that needed\nan active HTTP request. Consult the documentation on testing for\ninformation about how to avoid this problem.'}"
opcode,,510,0,SETUP_FINALLY,"{'get_name': operator.attrgetter('request'), 'local': <ContextVar name='flask.request_ctx' at 0x7fa3682c4e00>, 'unbound_message': 'Working outside of request context.\n\nThis typically means that you attempted to use functionality that needed\nan active HTTP request. Consult the documentation on testing for\ninformation about how to avoid this problem.'}"
line,,511,2,LOAD_DEREF,"{'get_name': operator.attrgetter('request'), 'local': <ContextVar name='flask.request_ctx' at 0x7fa3682c4e00>, 'unbound_message': 'Working outside of request context.\n\nThis typically means that you attempted to use functionality that needed\nan active HTTP request. Consult the documentation on testing for\ninformation about how to avoid this problem.'}"
opcode,,511,2,LOAD_DEREF,"{'get_name': operator.attrgetter('request'), 'local': <ContextVar name='flask.request_ctx' at 0x7fa3682c4e00>, 'unbound_message': 'Working outside of request context.\n\nThis typically means that you attempted to use functionality that needed\nan active HTTP request. Consult the documentation on testing for\ninformation about how to avoid this problem.'}"
opcode,,511,4,LOAD_METHOD,"{'get_name': operator.attrgetter('request'), 'local': <ContextVar name='flask.request_ctx' at 0x7fa3682c4e00>, 'unbound_message': 'Working outside of request context.\n\nThis typically means that you attempted to use functionality that needed\nan active HTTP request. Consult the documentation on testing for\ninformation about how to avoid this problem.'}"
opcode,,511,6,CALL_METHOD,"{'get_name': operator.attrgetter('request'), 'local': <ContextVar name='flask.request_ctx' at 0x7fa3682c4e00>, 'unbound_message': 'Working outside of request context.\n\nThis typically means that you attempted to use functionality that needed\nan active HTTP request. Consult the documentation on testing for\ninformation about how to avoid this problem.'}"
opcode,,511,8,STORE_FAST,"{'get_name': operator.attrgetter('request'), 'local': <ContextVar name='flask.request_ctx' at 0x7fa3682c4e00>, 'unbound_message': 'Working outside of request context.\n\nThis typically means that you attempted to use functionality that needed\nan active HTTP request. Consult the documentation on testing for\ninformation about how to avoid this problem.'}"
opcode,,511,10,POP_BLOCK,"{'get_name': operator.attrgetter('request'), 'local': <ContextVar name='flask.request_ctx' at 0x7fa3682c4e00>, 'unbound_message': 'Working outside of request context.\n\nThis typically means that you attempted to use functionality that needed\nan active HTTP request. Consult the documentation on testing for\ninformation about how to avoid this problem.', 'obj': <RequestContext 'http://localhost:5000/submit' [POST] of hello>}"
opcode,,511,12,JUMP_FORWARD,"{'get_name': operator.attrgetter('request'), 'local': <ContextVar name='flask.request_ctx' at 0x7fa3682c4e00>, 'unbound_message': 'Working outside of request context.\n\nThis typically means that you attempted to use functionality that needed\nan active HTTP request. Consult the documentation on testing for\ninformation about how to avoid this problem.', 'obj': <RequestContext 'http://localhost:5000/submit' [POST] of hello>}"
line,,515,44,LOAD_DEREF,"{'get_name': operator.attrgetter('request'), 'local': <ContextVar name='flask.request_ctx' at 0x7fa3682c4e00>, 'unbound_message': 'Working outside of request context.\n\nThis typically means that you attempted to use functionality that needed\nan active HTTP request. Consult the documentation on testing for\ninformation about how to avoid this problem.', 'obj': <RequestContext 'http://localhost:5000/submit' [POST] of hello>}"
opcode,,515,44,LOAD_DEREF,"{'get_name': operator.attrgetter('request'), 'local': <ContextVar name='flask.request_ctx' at 0x7fa3682c4e00>, 'unbound_message': 'Working outside of request context.\n\nThis typically means that you attempted to use functionality that needed\nan active HTTP request. Consult the documentation on testing for\ninformation about how to avoid this problem.', 'obj': <RequestContext 'http://localhost:5000/submit' [POST] of hello>}"
opcode,,515,46,LOAD_FAST,"{'get_name': operator.attrgetter('request'), 'local': <ContextVar name='flask.request_ctx' at 0x7fa3682c4e00>, 'unbound_message': 'Working outside of request context.\n\nThis typically means that you attempted to use functionality that needed\nan active HTTP request. Consult the documentation on testing for\ninformation about how to avoid this problem.', 'obj': <RequestContext 'http://localhost:5000/submit' [POST] of hello>}"
opcode,,515,48,CALL_FUNCTION,"{'get_name': operator.attrgetter('request'), 'local': <ContextVar name='flask.request_ctx' at 0x7fa3682c4e00>, 'unbound_message': 'Working outside of request context.\n\nThis typically means that you attempted to use functionality that needed\nan active HTTP request. Consult the documentation on testing for\ninformation about how to avoid this problem.', 'obj': <RequestContext 'http://localhost:5000/submit' [POST] of hello>}"
opcode,,515,50,RETURN_VALUE,"{'get_name': operator.attrgetter('request'), 'local': <ContextVar name='flask.request_ctx' at 0x7fa3682c4e00>, 'unbound_message': 'Working outside of request context.\n\nThis typically means that you attempted to use functionality that needed\nan active HTTP request. Consult the documentation on testing for\ninformation about how to avoid this problem.', 'obj': <RequestContext 'http://localhost:5000/submit' [POST] of hello>}"
return,<Request 'http://localhost:5000/submit' [POST]>,515,50,RETURN_VALUE,"{'get_name': operator.attrgetter('request'), 'local': <ContextVar name='flask.request_ctx' at 0x7fa3682c4e00>, 'unbound_message': 'Working outside of request context.\n\nThis typically means that you attempted to use functionality that needed\nan active HTTP request. Consult the documentation on testing for\ninformation about how to avoid this problem.', 'obj': <RequestContext 'http://localhost:5000/submit' [POST] of hello>}"
opcode,,316,36,STORE_FAST,"{'self': proxy __getattr__, 'instance': <Request 'http://localhost:5000/submit' [POST]>, 'owner': <class 'werkzeug.local.LocalProxy'>}"
opcode,,316,38,POP_BLOCK,"{'self': proxy __getattr__, 'instance': <Request 'http://localhost:5000/submit' [POST]>, 'owner': <class 'werkzeug.local.LocalProxy'>, 'obj': <Request 'http://localhost:5000/submit' [POST]>}"
