event,arg,line,lasti,opcode,localObjects
opcode,,37,60,CALL_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4]]"", ""i"": ""2""}"
opcode,,37,62,CALL_FUNCTION,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4]]"", ""i"": ""2""}"
opcode,,37,64,CALL_FUNCTION,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4]]"", ""i"": ""2""}"
opcode,,37,66,CALL_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4]]"", ""i"": ""2""}"
opcode,,37,68,POP_TOP,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4], [2, 7, 1]]"", ""i"": ""2""}"
opcode,,37,70,JUMP_ABSOLUTE,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4], [2, 7, 1]]"", ""i"": ""2""}"
line,,36,40,FOR_ITER,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4], [2, 7, 1]]"", ""i"": ""2""}"
opcode,,36,40,FOR_ITER,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4], [2, 7, 1]]"", ""i"": ""2""}"
line,,38,72,LOAD_GLOBAL,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4], [2, 7, 1]]"", ""i"": ""2""}"
opcode,,38,72,LOAD_GLOBAL,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4], [2, 7, 1]]"", ""i"": ""2""}"
opcode,,38,74,LOAD_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4], [2, 7, 1]]"", ""i"": ""2""}"
opcode,,38,76,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4], [2, 7, 1]]"", ""i"": ""2""}"
opcode,,38,78,CALL_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4], [2, 7, 1]]"", ""i"": ""2""}"
opcode,,38,80,STORE_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4], [2, 7, 1]]"", ""i"": ""2""}"
